,abs,train_step,solver_step
9,1.4982054233551025,45000,9
10,3.669900894165039,45000,10
11,11.307310104370117,45000,11
0,4.8562846183776855,46000,0
1,1.5685316324234009,46000,1
2,2.282705068588257,46000,2
3,0.6291185617446899,46000,3
4,0.517214298248291,46000,4
5,1.4347872734069824,46000,5
6,1.5782599449157715,46000,6
7,0.7991259694099426,46000,7
8,0.9516915082931519,46000,8
9,1.3293254375457764,46000,9
10,1.6492594480514526,46000,10
11,2.5721943378448486,46000,11
0,3.9882843494415283,47000,0
1,1.152175784111023,47000,1
2,0.8893119692802429,47000,2
3,1.108060598373413,47000,3
4,5.021250247955322,47000,4
5,1.0042520761489868,47000,5
6,3.0708727836608887,47000,6
7,2.018420696258545,47000,7
8,1.1083190441131592,47000,8
9,3.193735361099243,47000,9
10,1.6816353797912598,47000,10
11,3.190321445465088,47000,11
0,3.799901008605957,48000,0
1,1.1220126152038574,48000,1
2,0.25500980019569397,48000,2
3,0.053166039288043976,48000,3
4,0.018957028165459633,48000,4
5,1.5092271566390991,48000,5
6,0.6677243709564209,48000,6
7,1.5439602136611938,48000,7
8,1.0777140855789185,48000,8
9,1.2862728834152222,48000,9
10,0.556546151638031,48000,10
11,0.9762380123138428,48000,11
0,6.4425435066223145,49000,0
1,3.542520523071289,49000,1
2,2.3608884811401367,49000,2
3,1.643629789352417,49000,3
4,1.0020750761032104,49000,4
5,0.5095996856689453,49000,5
6,1.1825604438781738,49000,6
7,0.8038716912269592,49000,7
8,4.197101593017578,49000,8
9,0.9974030256271362,49000,9
10,0.7163874506950378,49000,10
11,1.274726390838623,49000,11
0,3.7653799057006836,50000,0
1,1.1037795543670654,50000,1
2,0.24900612235069275,50000,2
3,0.6926942467689514,50000,3
4,1.5955251455307007,50000,4
5,1.1035109758377075,50000,5
6,3.864741802215576,50000,6
7,2.5734400749206543,50000,7
8,3.513810634613037,50000,8
9,1.92927885055542,50000,9
10,1.693691611289978,50000,10
11,3.8356287479400635,50000,11
0,3.728091239929199,51000,0
1,1.5063484907150269,51000,1
2,1.9913150072097778,51000,2
3,0.6970644593238831,51000,3
4,1.604966640472412,51000,4
5,1.8829185962677002,51000,5
6,5.633357048034668,51000,6
7,16.395578384399414,51000,7
8,4.402321815490723,51000,8
9,7.022697925567627,51000,9
10,4.3429059982299805,51000,10
11,3.9091453552246094,51000,11
0,4.749104022979736,52000,0
1,2.1924612522125244,52000,1
2,21.032094955444336,52000,2
3,6.619393825531006,52000,3
4,18.07683753967285,52000,4
5,22.951147079467773,52000,5
6,27.359386444091797,52000,6
7,20.0560302734375,52000,7
8,32.55667495727539,52000,8
9,8.429830551147461,52000,9
10,12.962121963500977,52000,10
11,8.296273231506348,52000,11
0,3.442659378051758,53000,0
1,2.3257031440734863,53000,1
2,1.5600099563598633,53000,2
3,0.8307685852050781,53000,3
4,0.9082692861557007,53000,4
5,1.0020149946212769,53000,5
6,2.0092053413391113,53000,6
7,12.116728782653809,53000,7
8,2.615549325942993,53000,8
9,0.9643698334693909,53000,9
10,3.4512035846710205,53000,10
11,0.737794816493988,53000,11
0,4.829549789428711,54000,0
1,1.5852959156036377,54000,1
2,0.473483681678772,54000,2
3,0.134470596909523,54000,3
4,0.05618525668978691,54000,4
5,0.015975942835211754,54000,5
6,1.0416030883789062,54000,6
7,0.012993741780519485,54000,7
8,0.42186039686203003,54000,8
9,1.4602137804031372,54000,9
10,0.13947786390781403,54000,10
11,0.09188644587993622,54000,11
0,3.674894094467163,55000,0
1,1.6286239624023438,55000,1
2,0.6171224117279053,55000,2
3,1.9158623218536377,55000,3
4,0.21053573489189148,55000,4
5,0.6933474540710449,55000,5
6,3.630556344985962,55000,6
7,5.136411666870117,55000,7
8,0.7992902398109436,55000,8
9,2.0420186519622803,55000,9
10,0.6700147390365601,55000,10
11,4.408694267272949,55000,11
0,4.899975299835205,56000,0
1,1.4253122806549072,56000,1
2,1.8653289079666138,56000,2
3,3.7842273712158203,56000,3
4,4.622894763946533,56000,4
5,3.4212944507598877,56000,5
6,1.7754169702529907,56000,6
7,2.1512227058410645,56000,7
8,2.9365692138671875,56000,8
9,1.6957597732543945,56000,9
10,15.278868675231934,56000,10
11,3.17602801322937,56000,11
0,4.790469169616699,57000,0
1,1.6734243631362915,57000,1
2,1.189729928970337,57000,2
3,0.6128751039505005,57000,3
4,0.26321497559547424,57000,4
5,0.08081669360399246,57000,5
6,1.676621437072754,57000,6
7,0.6210678815841675,57000,7
8,2.2087695598602295,57000,8
9,0.1914254128932953,57000,9
10,0.7638134956359863,57000,10
11,0.7782009840011597,57000,11
0,5.168183326721191,58000,0
1,2.8240389823913574,58000,1
2,1.551686406135559,58000,2
3,1.718879222869873,58000,3
4,0.7785683870315552,58000,4
5,0.49263161420822144,58000,5
6,0.8620691895484924,58000,6
7,0.1448778212070465,58000,7
8,1.3075898885726929,58000,8
9,1.228324294090271,58000,9
10,0.6681182384490967,58000,10
11,0.8399011492729187,58000,11
0,4.891919136047363,59000,0
1,1.4408968687057495,59000,1
2,1.794796347618103,59000,2
3,0.7089052200317383,59000,3
4,1.345822811126709,59000,4
5,0.7156129479408264,59000,5
6,8.138853073120117,59000,6
7,1.5662646293640137,59000,7
8,2.869231939315796,59000,8
9,1.2503806352615356,59000,9
10,2.1491634845733643,59000,10
11,7.534011363983154,59000,11
0,3.52908992767334,60000,0
1,1.4511030912399292,60000,1
2,1.1475441455841064,60000,2
3,1.0796910524368286,60000,3
4,2.019070625305176,60000,4
5,2.2336764335632324,60000,5
6,1.3779716491699219,60000,6
7,2.9738221168518066,60000,7
8,6.7707085609436035,60000,8
9,3.2121386528015137,60000,9
10,6.782595634460449,60000,10
11,4.635120868682861,60000,11
0,3.9313485622406006,61000,0
1,3.0495734214782715,61000,1
2,31.866943359375,61000,2
3,9.844498634338379,61000,3
4,11.250591278076172,61000,4
5,6.219393253326416,61000,5
6,9.792336463928223,61000,6
7,5.809876918792725,61000,7
8,4.420947074890137,61000,8
9,9.904211044311523,61000,9
10,69.06712341308594,61000,10
11,5.972607612609863,61000,11
0,3.6256580352783203,62000,0
1,2.5056889057159424,62000,1
2,0.9513288140296936,62000,2
3,0.6749677658081055,62000,3
4,1.080673098564148,62000,4
5,0.43780431151390076,62000,5
6,0.437680721282959,62000,6
7,0.3096946179866791,62000,7
8,0.6369653940200806,62000,8
9,0.10584808886051178,62000,9
10,0.5534664392471313,62000,10
11,1.3219014406204224,62000,11
0,3.943189859390259,63000,0
1,2.2266316413879395,63000,1
2,1.1754024028778076,63000,2
3,0.8808609247207642,63000,3
4,4.6771345138549805,63000,4
5,2.2568695545196533,63000,5
6,6.6115827560424805,63000,6
7,1.7585715055465698,63000,7
8,7.29010009765625,63000,8
9,1.6014716625213623,63000,9
10,1.2176051139831543,63000,10
11,2.143714189529419,63000,11
0,3.468076467514038,64000,0
1,1.474454402923584,64000,1
2,1.017529845237732,64000,2
3,3.1193959712982178,64000,3
4,1.7672122716903687,64000,4
5,8.295601844787598,64000,5
6,9.667560577392578,64000,6
7,25.6463623046875,64000,7
8,36.567527770996094,64000,8
9,42.262332916259766,64000,9
10,30.235088348388672,64000,10
11,11.340572357177734,64000,11
0,3.678572654724121,65000,0
1,1.272763967514038,65000,1
2,1.9391196966171265,65000,2
3,1.9787551164627075,65000,3
4,1.7103323936462402,65000,4
5,5.236439228057861,65000,5
6,2.395366668701172,65000,6
7,8.030348777770996,65000,7
8,2.460754156112671,65000,8
9,23.44871711730957,65000,9
10,14.561908721923828,65000,10
11,4.526114463806152,65000,11
0,5.9670634269714355,66000,0
1,3.258070945739746,66000,1
2,1.970299482345581,66000,2
3,1.1261783838272095,66000,3
4,2.0096707344055176,66000,4
5,0.48913639783859253,66000,5
6,0.35450419783592224,66000,6
7,0.8490069508552551,66000,7
8,0.65350341796875,66000,8
9,0.07427936792373657,66000,9
10,0.10572443902492523,66000,10
11,0.05765843018889427,66000,11
0,3.789137125015259,67000,0
1,1.638888955116272,67000,1
2,0.7344204187393188,67000,2
3,1.234197974205017,67000,3
4,1.130530595779419,67000,4
5,2.7407827377319336,67000,5
6,6.338667392730713,67000,6
7,5.15952205657959,67000,7
8,4.931635856628418,67000,8
9,4.480587482452393,67000,9
10,10.698407173156738,67000,10
11,4.968588829040527,67000,11
0,3.770864248275757,68000,0
1,1.4230680465698242,68000,1
2,1.3485468626022339,68000,2
3,2.1089818477630615,68000,3
4,1.106870412826538,68000,4
5,0.7984744906425476,68000,5
6,1.3739124536514282,68000,6
7,0.6330514550209045,68000,7
8,1.0128802061080933,68000,8
9,2.6928606033325195,68000,9
10,0.5190635323524475,68000,10
11,0.9897608160972595,68000,11
0,3.748342752456665,69000,0
1,2.5045957565307617,69000,1
2,2.100372076034546,69000,2
3,1.1383265256881714,69000,3
4,1.024777889251709,69000,4
5,0.8288689851760864,69000,5
6,1.9718672037124634,69000,6
7,0.6449568271636963,69000,7
8,1.9364511966705322,69000,8
9,1.895363211631775,69000,9
10,0.51679527759552,69000,10
11,1.6240813732147217,69000,11
0,3.602964162826538,70000,0
1,2.269228458404541,70000,1
2,2.48313045501709,70000,2
3,1.2563163042068481,70000,3
4,1.877604365348816,70000,4
5,0.8099312782287598,70000,5
6,0.5908915400505066,70000,6
7,1.2462501525878906,70000,7
8,0.517124354839325,70000,8
9,2.5382649898529053,70000,9
10,2.9589903354644775,70000,10
11,1.158687949180603,70000,11
0,3.615556240081787,71000,0
1,2.3098299503326416,71000,1
2,2.612924814224243,71000,2
3,2.1951041221618652,71000,3
4,5.398458003997803,71000,4
5,3.156885862350464,71000,5
6,29.0620059967041,71000,6
7,2.7887966632843018,71000,7
8,26.353214263916016,71000,8
9,3.460819959640503,71000,9
10,3.1265523433685303,71000,10
11,2.941439390182495,71000,11
0,3.5120749473571777,72000,0
1,2.21315860748291,72000,1
2,1.3989821672439575,72000,2
3,1.6547948122024536,72000,3
4,1.04987370967865,72000,4
5,0.7608967423439026,72000,5
6,0.7774505615234375,72000,6
7,0.38797715306282043,72000,7
8,0.7882870435714722,72000,8
9,2.3954410552978516,72000,9
10,1.8309602737426758,72000,10
11,0.8542671203613281,72000,11
0,4.069848537445068,73000,0
1,1.0768157243728638,73000,1
2,1.1543630361557007,73000,2
3,1.2284728288650513,73000,3
4,1.2165701389312744,73000,4
5,3.00653076171875,73000,5
6,2.1448545455932617,73000,6
7,2.004570245742798,73000,7
8,2.318697214126587,73000,8
9,6.749447822570801,73000,9
10,3.226187229156494,73000,10
11,13.909628868103027,73000,11
0,3.3490543365478516,74000,0
1,1.4237056970596313,74000,1
2,2.333366870880127,74000,2
3,0.7659749388694763,74000,3
4,0.49824443459510803,74000,4
5,0.31755197048187256,74000,5
6,0.1805153489112854,74000,6
7,2.3244247436523438,74000,7
